id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,polhitok_bin,contv_bin,conmedic_bin,helpblk_bin,pornlaw_bin
683,70.0,2,1,2.0,0.0,2,1.0,2.0,1.0,2.0,1.0,0.0,5,2.0,1,1,1,0,1
686,60.0,2,2,2.0,1.0,7,3.0,1.0,0.0,3.0,4.0,0.0,1,1.0,1,0,0,1,0
687,19.0,2,2,2.0,1.0,7,1.0,1.0,3.0,0.0,5.0,0.0,1,1.0,0,1,0,1,1
689,48.0,2,2,2.0,1.0,7,3.0,1.0,3.0,0.0,1.0,0.0,1,2.0,1,1,0,1,1
690,27.0,1,2,2.0,1.0,7,2.0,1.0,1.0,0.0,1.0,0.0,1,1.0,1,1,0,0,0
692,79.0,1,2,2.0,0.0,7,2.0,1.0,5.0,4.0,2.0,0.0,5,1.0,1,0,0,0,0
695,32.0,1,3,3.0,1.0,7,2.0,1.0,7.0,5.0,5.0,0.0,5,1.0,1,0,0,0,0
696,21.0,1,2,2.0,1.0,7,2.0,2.0,1.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
697,42.0,1,1,2.0,0.0,7,2.0,2.0,0.0,3.0,1.0,0.0,5,2.0,1,1,1,0,0
698,28.0,2,2,2.0,1.0,7,3.0,,0.0,0.0,5.0,0.0,3,1.0,0,0,0,0,1
700,40.0,1,3,2.0,1.0,7,2.0,2.0,4.0,2.0,1.0,0.0,3,2.0,0,1,1,0,0
701,44.0,1,1,2.0,0.0,7,3.0,4.0,3.0,1.0,5.0,0.0,3,1.0,0,1,1,0,0
705,40.0,2,2,3.0,3.0,7,2.0,1.0,6.0,3.0,3.0,0.0,3,1.0,1,0,0,0,1
706,36.0,2,2,2.0,3.0,7,2.0,1.0,2.0,2.0,3.0,3.0,3,2.0,0,0,1,0,1
707,51.0,2,1,2.0,0.0,7,1.0,2.0,1.0,2.0,1.0,0.0,1,2.0,0,1,0,1,0
708,54.0,1,1,2.0,0.0,7,3.0,4.0,1.0,3.0,1.0,0.0,1,2.0,1,0,1,0,0
710,44.0,2,1,2.0,0.0,7,3.0,2.0,3.0,6.0,4.0,0.0,1,2.0,1,0,0,1,1
711,37.0,1,2,2.0,1.0,7,2.0,4.0,3.0,1.0,1.0,0.0,1,2.0,1,1,1,1,1
712,50.0,2,1,2.0,3.0,7,3.0,2.0,3.0,1.0,3.0,0.0,1,2.0,1,0,0,0,1
714,44.0,1,3,2.0,0.0,7,1.0,1.0,3.0,3.0,4.0,0.0,1,2.0,1,1,0,1,1
715,22.0,2,1,2.0,1.0,7,2.0,1.0,3.0,1.0,1.0,0.0,1,1.0,1,0,1,0,0
717,28.0,2,3,2.0,1.0,7,2.0,2.0,3.0,3.0,1.0,0.0,1,2.0,1,1,1,0,1
718,40.0,2,1,2.0,1.0,7,2.0,2.0,0.0,3.0,1.0,0.0,1,2.0,0,0,1,0,1
720,37.0,2,1,,1.0,7,2.0,,,0.0,3.0,0.0,1,1.0,0,1,1,1,1
722,27.0,1,1,2.0,2.0,7,1.0,2.0,2.0,1.0,1.0,0.0,1,1.0,0,1,1,0,0
724,53.0,2,1,2.0,1.0,7,3.0,1.0,6.0,1.0,5.0,0.0,1,2.0,1,1,1,1,1
726,42.0,1,1,3.0,1.0,7,1.0,2.0,3.0,0.0,3.0,0.0,1,1.0,0,1,0,0,1
727,60.0,2,1,2.0,0.0,7,1.0,4.0,3.0,5.0,1.0,0.0,1,2.0,1,0,0,0,0
728,60.0,1,1,3.0,3.0,7,2.0,4.0,0.0,2.0,3.0,0.0,1,1.0,0,1,0,1,1
731,30.0,2,2,2.0,1.0,5,3.0,1.0,1.0,0.0,5.0,0.0,3,1.0,0,0,1,1,1
732,37.0,2,1,2.0,2.0,5,3.0,1.0,3.0,2.0,5.0,0.0,3,1.0,1,0,0,0,0
733,40.0,2,1,2.0,1.0,5,3.0,2.0,2.0,4.0,5.0,0.0,3,2.0,0,0,0,0,1
734,33.0,1,2,2.0,2.0,5,2.0,1.0,0.0,1.0,1.0,0.0,3,2.0,0,1,1,1,1
735,51.0,2,2,3.0,1.0,5,1.0,1.0,0.0,3.0,3.0,0.0,3,1.0,0,1,0,0,0
736,46.0,1,1,3.0,2.0,5,1.0,1.0,5.0,2.0,1.0,3.0,5,1.0,0,0,0,0,0
737,52.0,2,2,3.0,4.0,5,1.0,1.0,1.0,0.0,1.0,0.0,5,1.0,0,1,1,0,0
738,,2,2,4.0,4.0,5,2.0,1.0,0.0,0.0,2.0,0.0,5,1.0,0,1,0,1,0
740,56.0,2,1,3.0,3.0,5,1.0,1.0,6.0,0.0,1.0,0.0,5,1.0,0,0,1,0,0
743,61.0,1,1,3.0,1.0,5,2.0,5.0,3.0,1.0,3.0,2.0,3,1.0,0,1,0,0,0
744,19.0,2,1,2.0,1.0,5,2.0,4.0,1.0,0.0,5.0,0.0,3,1.0,0,1,0,1,1
746,28.0,2,2,3.0,3.0,5,3.0,2.0,0.0,0.0,5.0,0.0,1,2.0,0,0,1,0,0
748,29.0,2,2,2.0,1.0,5,2.0,9.0,1.0,0.0,5.0,0.0,1,1.0,1,0,1,1,0
749,69.0,1,1,3.0,3.0,5,2.0,2.0,3.0,1.0,3.0,2.0,1,1.0,0,0,0,1,0
750,35.0,1,2,2.0,3.0,5,2.0,5.0,1.0,0.0,5.0,0.0,1,1.0,0,1,0,0,0
751,38.0,2,2,2.0,1.0,5,2.0,1.0,3.0,1.0,3.0,0.0,1,1.0,1,1,1,0,0
752,31.0,2,2,2.0,2.0,5,2.0,1.0,1.0,1.0,5.0,0.0,1,1.0,0,0,0,0,0
753,42.0,2,2,2.0,1.0,5,2.0,1.0,2.0,0.0,5.0,0.0,3,1.0,1,1,1,0,1
754,78.0,1,1,2.0,4.0,5,2.0,4.0,1.0,1.0,1.0,0.0,3,2.0,0,0,1,1,0
755,31.0,2,3,1.0,0.0,5,2.0,2.0,0.0,2.0,2.0,0.0,3,2.0,1,1,0,0,0
757,48.0,2,1,3.0,3.0,5,2.0,1.0,5.0,2.0,1.0,0.0,3,1.0,0,1,0,0,0
759,42.0,1,2,2.0,1.0,5,1.0,1.0,0.0,6.0,5.0,0.0,3,1.0,1,0,0,0,0
761,44.0,2,1,3.0,1.0,5,2.0,4.0,2.0,3.0,3.0,0.0,3,1.0,1,0,0,0,0
764,51.0,1,1,3.0,0.0,5,2.0,2.0,2.0,2.0,3.0,0.0,3,1.0,1,1,0,0,0
765,21.0,2,2,,1.0,5,3.0,1.0,7.0,0.0,5.0,0.0,3,2.0,1,0,0,0,0
766,28.0,2,1,2.0,0.0,5,1.0,1.0,4.0,1.0,3.0,0.0,5,1.0,0,1,0,0,0
767,20.0,2,1,3.0,1.0,5,1.0,1.0,0.0,0.0,5.0,0.0,5,1.0,1,1,0,1,0
768,19.0,2,1,3.0,1.0,5,3.0,1.0,6.0,0.0,5.0,0.0,5,1.0,0,0,0,0,0
769,53.0,2,1,2.0,1.0,5,2.0,1.0,4.0,3.0,1.0,0.0,5,1.0,0,1,0,0,1
771,51.0,1,1,3.0,3.0,5,2.0,2.0,3.0,1.0,1.0,0.0,5,1.0,0,1,1,0,0
772,65.0,1,2,3.0,1.0,5,3.0,1.0,0.0,3.0,3.0,2.0,1,1.0,0,1,1,0,0
775,57.0,1,2,2.0,1.0,5,2.0,1.0,0.0,3.0,3.0,0.0,1,1.0,0,1,1,1,0
776,70.0,2,1,1.0,1.0,5,3.0,1.0,0.0,4.0,3.0,0.0,1,1.0,1,0,1,0,0
777,53.0,2,2,1.0,1.0,5,1.0,1.0,0.0,3.0,1.0,0.0,1,1.0,0,1,0,1,1
778,37.0,2,2,3.0,3.0,5,2.0,1.0,2.0,2.0,5.0,0.0,1,1.0,0,1,1,0,1
780,59.0,2,2,2.0,1.0,5,2.0,1.0,0.0,2.0,3.0,0.0,1,1.0,1,1,0,0,0
781,21.0,2,2,2.0,1.0,5,2.0,2.0,1.0,0.0,5.0,0.0,3,1.0,0,1,0,1,0
782,59.0,1,1,2.0,0.0,5,2.0,2.0,0.0,0.0,5.0,0.0,3,1.0,0,1,1,0,0
783,66.0,1,1,2.0,1.0,5,1.0,1.0,5.0,3.0,2.0,0.0,3,1.0,0,0,1,0,1
784,56.0,1,1,2.0,2.0,5,1.0,4.0,1.0,4.0,1.0,0.0,3,2.0,1,1,0,0,0
785,56.0,2,2,2.0,1.0,5,2.0,1.0,0.0,3.0,1.0,0.0,1,1.0,0,1,0,0,0
787,87.0,2,2,2.0,1.0,5,1.0,1.0,2.0,3.0,2.0,0.0,1,1.0,1,1,0,0,0
789,51.0,1,2,2.0,1.0,5,3.0,,3.0,5.0,3.0,0.0,1,2.0,1,1,1,0,0
790,56.0,2,2,2.0,1.0,5,2.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0,1,1,0,0
792,18.0,1,1,2.0,0.0,5,3.0,4.0,4.0,0.0,5.0,0.0,1,1.0,1,1,0,0,1
793,26.0,2,1,1.0,0.0,5,2.0,2.0,3.0,2.0,5.0,0.0,3,1.0,1,0,1,0,0
794,27.0,2,2,2.0,1.0,5,3.0,1.0,3.0,0.0,5.0,0.0,3,1.0,1,0,0,1,0
796,33.0,2,2,2.0,1.0,5,2.0,4.0,2.0,3.0,3.0,0.0,3,1.0,1,0,1,0,1
797,31.0,2,1,1.0,1.0,5,1.0,4.0,2.0,2.0,5.0,0.0,3,2.0,1,1,0,1,0
798,70.0,2,1,3.0,4.0,5,2.0,5.0,3.0,1.0,3.0,0.0,3,1.0,0,0,0,1,0
801,54.0,2,1,3.0,3.0,5,2.0,1.0,5.0,2.0,3.0,0.0,3,1.0,0,1,1,0,0
803,25.0,1,2,2.0,2.0,5,2.0,1.0,3.0,0.0,5.0,0.0,3,2.0,0,1,1,0,1
808,51.0,1,1,2.0,1.0,3,2.0,4.0,2.0,0.0,3.0,0.0,4,1.0,1,0,0,1,0
810,45.0,2,1,3.0,3.0,3,2.0,4.0,1.0,4.0,1.0,0.0,4,1.0,0,1,0,0,0
811,18.0,2,1,3.0,1.0,3,2.0,2.0,0.0,0.0,5.0,0.0,4,1.0,1,1,0,1,0
813,56.0,2,1,3.0,3.0,3,1.0,2.0,4.0,3.0,3.0,0.0,4,1.0,0,1,0,0,0
814,34.0,1,1,3.0,3.0,3,1.0,2.0,1.0,2.0,1.0,0.0,4,1.0,0,1,0,1,0
815,58.0,2,2,1.0,3.0,3,2.0,1.0,0.0,4.0,5.0,0.0,2,1.0,1,0,1,1,0
816,59.0,1,2,2.0,1.0,3,2.0,1.0,0.0,2.0,5.0,0.0,2,1.0,0,1,1,1,0
819,54.0,2,2,3.0,3.0,3,3.0,1.0,0.0,0.0,5.0,0.0,2,1.0,1,1,0,1,0
821,47.0,2,2,2.0,1.0,3,2.0,1.0,0.0,2.0,4.0,0.0,2,1.0,0,1,1,1,0
823,63.0,2,2,3.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,2,1.0,1,1,0,1,0
824,32.0,2,2,2.0,3.0,3,3.0,1.0,1.0,2.0,5.0,0.0,2,1.0,1,1,1,0,0
825,28.0,2,1,3.0,3.0,3,2.0,2.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1,0,0
826,23.0,2,1,1.0,1.0,3,2.0,4.0,5.0,1.0,1.0,0.0,2,1.0,0,1,0,0,0
827,53.0,2,1,3.0,3.0,3,3.0,2.0,5.0,0.0,5.0,0.0,2,1.0,0,0,0,0,1
829,38.0,2,2,2.0,1.0,3,3.0,1.0,3.0,4.0,5.0,0.0,2,1.0,0,1,0,0,0
831,66.0,2,1,2.0,3.0,3,2.0,1.0,0.0,0.0,5.0,0.0,2,1.0,0,0,1,1,0
832,54.0,1,1,3.0,4.0,3,1.0,2.0,5.0,1.0,1.0,0.0,4,1.0,0,0,1,0,1
834,58.0,1,1,3.0,3.0,3,3.0,2.0,6.0,0.0,2.0,0.0,4,1.0,0,0,1,0,0
835,47.0,1,1,4.0,4.0,3,2.0,2.0,6.0,3.0,1.0,0.0,4,1.0,0,0,1,0,1
837,66.0,2,1,3.0,3.0,3,1.0,2.0,5.0,3.0,2.0,0.0,4,1.0,0,1,0,0,0
838,27.0,1,1,2.0,1.0,3,2.0,6.0,4.0,1.0,5.0,0.0,2,1.0,0,0,1,0,0
839,54.0,1,1,2.0,1.0,3,2.0,1.0,2.0,3.0,4.0,0.0,2,2.0,1,1,0,0,0
841,54.0,1,1,3.0,2.0,3,2.0,1.0,3.0,0.0,1.0,0.0,2,1.0,1,1,0,0,0
842,51.0,2,1,2.0,1.0,3,2.0,5.0,3.0,4.0,3.0,0.0,2,1.0,0,0,0,1,1
843,67.0,1,1,1.0,1.0,3,3.0,2.0,1.0,3.0,3.0,2.0,2,1.0,0,1,0,0,1
844,67.0,2,1,2.0,1.0,3,2.0,1.0,5.0,0.0,3.0,0.0,4,1.0,0,0,1,0,1
846,23.0,2,2,3.0,2.0,3,2.0,4.0,1.0,0.0,5.0,0.0,4,1.0,1,1,0,0,0
848,28.0,1,2,2.0,1.0,3,2.0,4.0,2.0,1.0,5.0,0.0,4,1.0,0,1,1,1,0
849,34.0,2,1,2.0,3.0,3,2.0,1.0,2.0,0.0,5.0,0.0,4,1.0,0,0,0,0,0
852,26.0,1,1,2.0,2.0,3,3.0,4.0,2.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
854,44.0,2,1,1.0,1.0,3,1.0,1.0,3.0,0.0,5.0,0.0,5,1.0,1,1,1,0,0
855,31.0,1,1,2.0,1.0,3,2.0,4.0,3.0,2.0,1.0,0.0,5,1.0,0,1,1,0,0
856,63.0,1,1,2.0,1.0,3,1.0,1.0,4.0,3.0,3.0,0.0,5,1.0,0,1,0,0,0
858,25.0,1,1,3.0,3.0,3,2.0,1.0,2.0,0.0,5.0,0.0,5,1.0,0,1,0,0,0
860,56.0,1,2,2.0,1.0,9,1.0,1.0,0.0,0.0,1.0,0.0,4,1.0,0,1,1,0,0
861,20.0,2,3,2.0,1.0,9,2.0,6.0,1.0,0.0,5.0,0.0,4,2.0,1,1,0,1,0
863,43.0,2,3,3.0,3.0,9,1.0,1.0,5.0,2.0,1.0,0.0,4,2.0,0,1,0,0,0
864,28.0,2,3,3.0,4.0,9,2.0,2.0,1.0,0.0,5.0,0.0,4,1.0,0,1,0,1,0
866,61.0,2,1,3.0,3.0,9,2.0,4.0,0.0,0.0,3.0,0.0,4,1.0,0,0,0,0,0
868,53.0,1,1,3.0,4.0,9,2.0,2.0,1.0,0.0,5.0,0.0,4,1.0,1,1,1,1,1
869,79.0,2,1,2.0,1.0,9,3.0,2.0,0.0,4.0,2.0,0.0,4,1.0,0,0,0,0,0
870,35.0,2,1,3.0,3.0,9,2.0,4.0,1.0,0.0,1.0,0.0,4,1.0,0,1,1,0,0
871,70.0,2,1,4.0,4.0,9,2.0,1.0,4.0,3.0,3.0,0.0,2,1.0,0,1,0,1,0
872,59.0,2,1,1.0,1.0,9,3.0,1.0,1.0,3.0,3.0,0.0,2,1.0,0,1,1,1,1
874,47.0,1,1,1.0,0.0,9,2.0,5.0,3.0,3.0,5.0,0.0,2,1.0,0,1,0,0,1
875,22.0,2,2,2.0,1.0,9,3.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,1,0,0
876,65.0,2,1,2.0,2.0,9,2.0,1.0,0.0,1.0,3.0,0.0,2,1.0,0,1,0,0,0
877,81.0,2,1,3.0,2.0,9,3.0,1.0,1.0,2.0,1.0,0.0,2,1.0,0,1,1,1,1
878,74.0,1,1,3.0,4.0,9,2.0,1.0,3.0,6.0,1.0,2.0,2,1.0,0,1,0,1,0
880,22.0,1,3,3.0,1.0,9,2.0,4.0,1.0,0.0,5.0,0.0,4,1.0,0,0,0,0,0
882,48.0,2,1,3.0,3.0,9,1.0,4.0,0.0,2.0,1.0,0.0,4,2.0,0,1,1,1,1
884,27.0,2,1,2.0,2.0,9,2.0,1.0,4.0,0.0,5.0,0.0,4,1.0,0,1,0,0,0
886,52.0,1,1,3.0,4.0,9,2.0,1.0,3.0,3.0,1.0,0.0,4,1.0,0,1,1,1,0
888,40.0,1,1,4.0,3.0,9,2.0,1.0,2.0,2.0,1.0,0.0,4,1.0,0,0,0,0,0
889,51.0,1,1,2.0,2.0,9,3.0,4.0,3.0,3.0,2.0,0.0,4,1.0,0,0,0,0,0
891,29.0,1,1,2.0,1.0,9,1.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,0,0,1,0
892,83.0,2,1,2.0,1.0,9,2.0,2.0,1.0,7.0,2.0,0.0,2,1.0,0,1,0,0,0
894,66.0,2,2,2.0,4.0,9,1.0,4.0,0.0,2.0,2.0,0.0,2,1.0,0,1,0,0,0
895,72.0,1,1,3.0,3.0,9,2.0,1.0,4.0,2.0,3.0,0.0,2,1.0,1,1,1,0,0
897,80.0,1,3,3.0,1.0,9,1.0,4.0,1.0,2.0,3.0,0.0,2,1.0,0,1,0,0,0
898,60.0,2,1,2.0,1.0,9,2.0,1.0,6.0,2.0,1.0,0.0,2,1.0,0,1,0,0,1
899,24.0,1,1,2.0,1.0,9,2.0,4.0,2.0,0.0,5.0,0.0,2,1.0,0,0,0,0,0
900,81.0,1,1,1.0,4.0,9,2.0,4.0,2.0,2.0,3.0,0.0,2,1.0,0,0,1,1,0
902,89.0,2,1,3.0,0.0,9,2.0,4.0,0.0,1.0,2.0,0.0,5,1.0,0,1,0,0,1
904,22.0,2,1,2.0,1.0,9,2.0,4.0,3.0,0.0,5.0,0.0,5,1.0,0,0,1,0,0
905,31.0,1,1,2.0,1.0,9,1.0,1.0,1.0,3.0,1.0,3.0,5,1.0,0,0,1,1,0
906,34.0,2,3,2.0,0.0,9,1.0,2.0,,3.0,1.0,0.0,5,1.0,1,1,1,0,0
908,47.0,2,1,2.0,1.0,9,2.0,4.0,2.0,0.0,3.0,0.0,5,1.0,0,0,0,1,0
909,35.0,1,1,3.0,1.0,9,2.0,1.0,6.0,0.0,5.0,0.0,5,1.0,1,0,0,0,0
910,76.0,2,1,1.0,1.0,9,2.0,1.0,3.0,5.0,2.0,0.0,5,1.0,0,1,1,0,1
911,44.0,2,1,2.0,1.0,8,2.0,4.0,1.0,5.0,2.0,0.0,3,1.0,0,1,0,0,0
912,27.0,2,1,3.0,3.0,8,2.0,1.0,5.0,0.0,5.0,0.0,3,1.0,0,0,1,0,1
914,39.0,2,3,2.0,3.0,8,2.0,2.0,2.0,2.0,1.0,0.0,3,2.0,1,0,0,0,1
915,58.0,2,1,2.0,3.0,8,2.0,1.0,0.0,3.0,1.0,0.0,3,1.0,0,0,1,1,0
916,42.0,2,1,3.0,1.0,8,2.0,4.0,3.0,6.0,3.0,0.0,3,1.0,1,0,0,0,0
917,71.0,2,1,3.0,1.0,8,1.0,1.0,5.0,3.0,3.0,0.0,3,1.0,0,0,1,0,1
918,43.0,2,3,2.0,1.0,8,2.0,4.0,1.0,5.0,1.0,0.0,3,1.0,1,1,0,0,0
919,30.0,2,2,2.0,1.0,8,1.0,1.0,0.0,1.0,5.0,3.0,3,1.0,0,0,0,1,0
921,39.0,2,1,2.0,1.0,8,3.0,1.0,5.0,1.0,3.0,0.0,3,1.0,0,0,1,0,1
922,27.0,2,1,2.0,1.0,8,2.0,4.0,5.0,2.0,1.0,0.0,3,1.0,0,1,1,0,0
924,60.0,1,2,3.0,4.0,8,1.0,4.0,2.0,3.0,1.0,3.0,3,1.0,0,1,1,1,0
927,37.0,2,1,3.0,1.0,8,2.0,5.0,0.0,2.0,1.0,0.0,3,1.0,1,0,0,0,0
928,50.0,1,1,3.0,1.0,8,1.0,1.0,6.0,2.0,1.0,3.0,3,1.0,0,0,0,0,0
930,44.0,1,1,3.0,3.0,8,1.0,4.0,1.0,0.0,1.0,0.0,3,1.0,0,1,0,0,0
931,70.0,2,1,2.0,1.0,8,2.0,2.0,0.0,7.0,1.0,0.0,3,2.0,1,1,1,0,0
932,20.0,2,3,2.0,0.0,8,1.0,4.0,3.0,0.0,5.0,0.0,3,1.0,1,1,1,0,0
933,33.0,2,1,3.0,0.0,8,1.0,1.0,3.0,5.0,5.0,0.0,3,2.0,0,1,0,0,1
935,62.0,1,3,2.0,0.0,8,1.0,1.0,1.0,3.0,1.0,0.0,3,2.0,1,1,1,0,1
937,47.0,1,1,2.0,1.0,8,3.0,1.0,1.0,2.0,1.0,0.0,1,2.0,1,0,1,0,1
942,32.0,2,3,1.0,2.0,8,2.0,2.0,3.0,1.0,1.0,0.0,1,1.0,1,0,0,0,0
943,63.0,2,1,3.0,3.0,8,1.0,4.0,2.0,0.0,1.0,2.0,1,1.0,0,1,1,1,0
944,38.0,2,1,2.0,3.0,8,1.0,4.0,2.0,5.0,1.0,0.0,1,1.0,0,1,0,0,1
945,35.0,1,3,1.0,0.0,8,2.0,1.0,2.0,2.0,5.0,0.0,5,1.0,0,0,1,0,1
947,47.0,1,3,3.0,1.0,8,1.0,4.0,2.0,8.0,5.0,0.0,5,1.0,0,0,1,0,1
948,43.0,1,3,2.0,3.0,8,1.0,2.0,0.0,6.0,3.0,0.0,5,1.0,1,0,1,0,0
950,34.0,2,3,2.0,0.0,8,1.0,1.0,3.0,7.0,5.0,0.0,5,1.0,0,1,1,0,0
951,43.0,2,3,1.0,1.0,8,1.0,4.0,2.0,0.0,4.0,0.0,5,1.0,1,1,1,1,0
953,44.0,2,1,3.0,1.0,4,3.0,2.0,0.0,2.0,5.0,0.0,2,1.0,0,0,0,0,0
955,79.0,2,2,2.0,1.0,4,2.0,1.0,0.0,3.0,2.0,0.0,2,1.0,1,0,0,0,0
956,59.0,1,2,4.0,1.0,4,2.0,2.0,2.0,4.0,5.0,0.0,2,1.0,0,1,1,1,0
958,52.0,1,2,1.0,1.0,4,2.0,4.0,7.0,,3.0,0.0,2,1.0,0,1,0,0,0
959,63.0,2,1,3.0,1.0,4,2.0,2.0,6.0,0.0,5.0,0.0,2,1.0,0,1,0,0,1
961,24.0,2,2,1.0,1.0,4,3.0,4.0,1.0,1.0,5.0,0.0,2,1.0,1,0,0,0,0
963,46.0,1,1,2.0,1.0,4,1.0,4.0,0.0,3.0,1.0,0.0,2,1.0,0,0,1,1,0
965,57.0,1,1,2.0,1.0,4,2.0,2.0,2.0,3.0,1.0,0.0,4,1.0,0,1,0,0,0
966,20.0,2,1,1.0,1.0,4,2.0,4.0,3.0,0.0,5.0,0.0,4,1.0,0,0,1,0,0
968,43.0,1,3,3.0,1.0,4,1.0,1.0,6.0,4.0,1.0,0.0,4,2.0,0,1,0,0,1
969,65.0,1,1,3.0,3.0,4,2.0,1.0,3.0,2.0,1.0,0.0,4,1.0,0,1,0,0,0
971,25.0,1,1,2.0,3.0,4,3.0,4.0,2.0,0.0,5.0,1.0,2,2.0,0,1,1,0,0
972,40.0,1,1,1.0,0.0,4,3.0,4.0,1.0,0.0,5.0,0.0,2,1.0,1,0,1,0,1
974,34.0,1,3,2.0,4.0,4,3.0,9.0,3.0,3.0,1.0,0.0,2,2.0,0,1,0,0,1
976,59.0,2,1,2.0,1.0,4,2.0,5.0,3.0,1.0,3.0,0.0,2,1.0,0,1,1,0,0
977,25.0,2,1,2.0,1.0,3,2.0,1.0,4.0,2.0,1.0,0.0,5,1.0,0,0,1,0,0
981,46.0,2,1,2.0,2.0,9,1.0,1.0,5.0,1.0,4.0,0.0,4,1.0,0,1,0,0,0
982,35.0,2,3,2.0,3.0,9,1.0,2.0,1.0,2.0,1.0,0.0,4,1.0,0,0,0,1,0
983,31.0,2,1,3.0,3.0,9,2.0,4.0,0.0,0.0,5.0,0.0,4,2.0,0,0,1,0,0
984,57.0,1,1,1.0,1.0,9,2.0,1.0,5.0,4.0,1.0,0.0,4,1.0,1,1,1,0,0
986,25.0,1,1,1.0,1.0,9,2.0,4.0,4.0,0.0,5.0,0.0,4,1.0,1,0,0,1,0
987,59.0,2,1,2.0,1.0,9,3.0,1.0,1.0,3.0,3.0,0.0,4,2.0,0,1,1,0,0
988,73.0,1,1,3.0,1.0,9,1.0,2.0,1.0,1.0,1.0,2.0,2,1.0,0,1,1,0,0
990,66.0,1,1,2.0,1.0,9,2.0,2.0,1.0,2.0,1.0,3.0,2,2.0,0,0,0,0,0
991,84.0,1,3,2.0,0.0,9,1.0,1.0,3.0,8.0,1.0,0.0,2,2.0,1,1,0,0,1
993,68.0,1,1,3.0,1.0,9,2.0,4.0,4.0,3.0,2.0,3.0,2,1.0,0,0,1,0,0
995,28.0,2,3,3.0,3.0,9,2.0,9.0,5.0,0.0,1.0,0.0,2,1.0,0,0,1,0,1
996,35.0,2,1,3.0,1.0,9,2.0,4.0,0.0,1.0,1.0,0.0,2,1.0,1,1,0,0,0
999,69.0,1,1,2.0,0.0,8,1.0,2.0,1.0,5.0,1.0,0.0,5,1.0,1,1,1,0,0
1001,44.0,1,1,3.0,1.0,8,1.0,4.0,0.0,0.0,5.0,0.0,5,1.0,1,0,0,0,0
1003,28.0,2,1,1.0,1.0,8,2.0,4.0,2.0,1.0,5.0,0.0,5,1.0,1,0,1,0,1
1005,62.0,1,1,3.0,3.0,8,3.0,1.0,6.0,0.0,3.0,0.0,2,1.0,0,0,1,0,0
1007,34.0,2,1,2.0,3.0,8,1.0,1.0,2.0,1.0,1.0,0.0,2,1.0,0,1,1,0,1
1008,32.0,2,1,3.0,3.0,8,2.0,4.0,2.0,1.0,3.0,0.0,2,2.0,0,1,0,1,0
1010,31.0,2,1,2.0,4.0,8,2.0,4.0,0.0,2.0,1.0,0.0,2,1.0,0,0,0,1,0
1012,22.0,1,1,2.0,1.0,8,2.0,2.0,1.0,0.0,5.0,0.0,2,1.0,0,1,0,0,0
1013,25.0,1,2,2.0,1.0,8,2.0,4.0,1.0,0.0,5.0,0.0,2,1.0,0,0,1,0,0
1014,34.0,2,2,3.0,3.0,8,2.0,1.0,4.0,0.0,1.0,0.0,2,2.0,0,1,1,0,0
1015,35.0,2,3,2.0,1.0,8,3.0,1.0,,2.0,1.0,0.0,2,2.0,1,0,0,0,1
1016,60.0,2,2,2.0,1.0,8,1.0,1.0,2.0,3.0,2.0,0.0,2,1.0,1,1,0,0,0
1018,26.0,1,2,2.0,1.0,8,1.0,1.0,1.0,1.0,5.0,0.0,2,1.0,1,1,0,0,0
1019,30.0,1,1,1.0,1.0,8,3.0,5.0,3.0,1.0,5.0,0.0,2,1.0,0,1,1,0,0
1020,63.0,1,1,3.0,4.0,8,2.0,3.0,1.0,4.0,1.0,0.0,2,1.0,0,1,0,0,0
1021,46.0,1,1,3.0,3.0,8,2.0,1.0,4.0,2.0,1.0,0.0,2,1.0,0,0,1,0,0
1022,24.0,1,3,2.0,1.0,8,3.0,6.0,4.0,0.0,5.0,0.0,2,1.0,1,1,0,0,0
1024,61.0,1,1,3.0,3.0,8,2.0,1.0,6.0,0.0,5.0,0.0,2,1.0,0,0,1,1,0
1025,57.0,2,1,3.0,4.0,8,1.0,1.0,5.0,2.0,1.0,0.0,2,1.0,0,0,1,0,1
1027,42.0,2,1,1.0,1.0,8,2.0,4.0,0.0,0.0,5.0,0.0,4,1.0,1,1,1,0,0
1029,50.0,2,1,1.0,3.0,8,3.0,4.0,2.0,0.0,5.0,0.0,4,1.0,0,0,1,0,0
1030,41.0,1,1,3.0,4.0,8,1.0,1.0,3.0,1.0,1.0,0.0,4,1.0,0,1,0,0,0
1031,58.0,1,1,3.0,4.0,8,1.0,3.0,2.0,2.0,3.0,3.0,4,1.0,0,1,0,1,0
1032,71.0,2,1,3.0,2.0,8,2.0,1.0,2.0,4.0,1.0,0.0,4,1.0,0,1,0,0,0
1033,58.0,2,1,3.0,4.0,8,2.0,2.0,5.0,2.0,1.0,0.0,4,1.0,0,1,0,0,1
1035,65.0,2,1,3.0,3.0,8,1.0,1.0,0.0,2.0,1.0,0.0,5,1.0,0,0,1,1,1
